captured_at,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,454,kantaro,kantaro,PRE 133,133,805527,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21526,https://images.tcggo.com/tcggo/storage/21548/atticus-pre-133-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21526,https://www.tcggo.com/external/tcgplayer/21526,Atticus,Atticus 133,0.77,0.78,1565,EUR,[],,,,,,,,0.29,0.25,0.25,0.5,0.5,0.29,0.5,0.5,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.59,Ultra Rare,atticus,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/atticus-133,sv8pt5-133,610488,singles
2026-08-23T17:19:56+02:00,459,GIDORA,gidora,PRE 134,134,805528,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21527,https://images.tcggo.com/tcggo/storage/21549/atticus-pre-134-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21527,https://www.tcggo.com/external/tcgplayer/21527,Atticus,Atticus 134,0.7,0.67,1777,EUR,[],,,,,,,,0.4,0.35,0.35,0.25,0.25,0.4,0.5,0.5,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.49,Ultra Rare,atticus,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/atticus-134,sv8pt5-134,610489,singles
2026-08-23T17:19:56+02:00,459,GIDORA,gidora,PRE 135,135,805529,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21528,https://images.tcggo.com/tcggo/storage/21550/brassius-pre-135-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21528,https://www.tcggo.com/external/tcgplayer/21528,Brassius,Brassius 135,0.72,0.68,1717,EUR,[],,,,,,,,0.38,0.34,0.34,0.5,0.5,0.39,0.49,0.49,0.14,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.44,Ultra Rare,brassius,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/brassius-135,sv8pt5-135,610490,singles
2026-08-23T17:19:56+02:00,518,Ryuta Fuse,ryuta-fuse,PRE 136,136,805530,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21529,https://images.tcggo.com/tcggo/storage/21551/eri-pre-136-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21529,https://www.tcggo.com/external/tcgplayer/21529,Eri,Eri 136,0.98,0.91,1229,EUR,[],,,,,,,,0.39,0.5,0.5,1,1,0.39,0.5,0.5,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.79,Ultra Rare,eri,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/eri-136,sv8pt5-136,610491,singles
2026-08-23T17:19:56+02:00,496,Cona Nitanda,cona-nitanda,PRE 137,137,805531,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21530,https://images.tcggo.com/tcggo/storage/21552/friends-in-paldea-pre-137-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21530,https://www.tcggo.com/external/tcgplayer/21530,Friends in Paldea,Friends in Paldea 137,1.23,1.13,1194,EUR,[],,,,,,,,0.49,0.5,0.5,1.2,1.2,0.49,0.75,0.75,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.77,Ultra Rare,friends-in-paldea,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/friends-in-paldea-137,sv8pt5-137,610492,singles
2026-08-23T17:19:56+02:00,373,GOSSAN,gossan,PRE 138,138,805532,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21531,https://images.tcggo.com/tcggo/storage/21553/giacomo-pre-138-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21531,https://www.tcggo.com/external/tcgplayer/21531,Giacomo,Giacomo 138,0.78,0.75,1899,EUR,[],,,,,,,,0.1,0.13,0.13,0.25,0.25,0.39,0.3,0.3,0.09,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.42,Ultra Rare,giacomo,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/giacomo-138,sv8pt5-138,610493,singles
2026-08-23T17:19:56+02:00,462,hncl,hncl,PRE 139,139,805533,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21532,https://images.tcggo.com/tcggo/storage/21554/larrys-skill-pre-139-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21532,https://www.tcggo.com/external/tcgplayer/21532,Larry's Skill,Larry's Skill 139,1.02,1.07,1261,EUR,[],,,,,,,,0.1,0.29,0.29,0.85,0.85,0.1,0.45,0.45,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.56,Ultra Rare,larrys-skill,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/larrys-skill-139,sv8pt5-139,610494,singles
2026-08-23T17:19:56+02:00,463,Naoki Saito,naoki-saito,PRE 140,140,805534,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21533,https://images.tcggo.com/tcggo/storage/21555/mela-pre-140-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21533,https://www.tcggo.com/external/tcgplayer/21533,Mela,Mela 140,0.87,0.82,1462,EUR,[],,,,,,,,0.5,0.48,0.49,0.85,0.85,0.6,0.47,0.47,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.7,Ultra Rare,mela,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/mela-140,sv8pt5-140,610495,singles
2026-08-23T17:19:56+02:00,385,Teeziro,teeziro,PRE 141,141,805535,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21534,https://images.tcggo.com/tcggo/storage/21556/ortega-pre-141-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21534,https://www.tcggo.com/external/tcgplayer/21534,Ortega,Ortega 141,0.73,0.67,1759,EUR,[],,,,,,,,0.19,0.24,0.24,0.8,0.8,0.19,0.45,0.45,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.51,Ultra Rare,ortega,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/ortega-141,sv8pt5-141,610496,singles
2026-08-23T17:19:56+02:00,462,hncl,hncl,PRE 142,142,805536,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21535,https://images.tcggo.com/tcggo/storage/21557/raifort-pre-142-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21535,https://www.tcggo.com/external/tcgplayer/21535,Raifort,Raifort 142,0.73,0.74,1795,EUR,[],,,,,,,,0.3,0.25,0.25,0.48,0.48,0.3,0.4,0.4,0.09,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.56,Ultra Rare,raifort,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/raifort-142,sv8pt5-142,610497,singles
2026-08-23T17:19:56+02:00,409,Yuu Nishida,yuu-nishida,PRE 143,143,805537,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21536,https://images.tcggo.com/tcggo/storage/21558/tyme-pre-143-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21536,https://www.tcggo.com/external/tcgplayer/21536,Tyme,Tyme 143,0.67,0.67,2164,EUR,[],,,,,,,,0.05,0.19,0.19,0.4,0.4,0.05,0.3,0.3,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.47,Ultra Rare,tyme,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/tyme-143,sv8pt5-143,610498,singles
2026-08-23T17:19:56+02:00,535,Jiro Sasumo,jiro-sasumo,PRE 144,144,805538,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,270,21537,https://images.tcggo.com/tcggo/storage/21559/leafeon-ex-pre-144-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21537,https://www.tcggo.com/external/tcgplayer/21537,Leafeon ex,Leafeon ex 144,275.94,213.41,178,EUR,[],,,,,,,,224.9,220,220,229.99,229.99,230,179.99,179.99,128,128,USD,338.09,5,,,135.63,2,198.93,5,,,226.52,2,411.18,5,,,224.28,5,710.23,5,179.97,4,209.32,5,228.02,5,,,661.63,5,,,,,272.88,5,EUR,287.67,Special Illustration Rare,leafeon-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/leafeon-ex-144,sv8pt5-144,610499,singles
2026-08-23T17:19:56+02:00,465,Yukihiro Tada,yukihiro-tada,PRE 145,145,805539,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,210,21538,https://images.tcggo.com/tcggo/storage/21560/teal-mask-ogerpon-ex-pre-145-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21538,https://www.tcggo.com/external/tcgplayer/21538,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex 145,21.95,18.39,195,EUR,,,,,,415,69,,15,15,15,17.5,17.5,15,22,22,13,13,USD,59.4,1,,,10.67,1,15.36,1,,,,,69.16,4,,,,,84.75,5,9.67,2,13.37,5,16.65,5,,,98.13,3,,,16.56,1,,,EUR,17.03,Special Illustration Rare,teal-mask-ogerpon-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/teal-mask-ogerpon-ex-145,sv8pt5-145,610500,singles
2026-08-23T17:19:56+02:00,510,Nurikabe,nurikabe,PRE 146,146,805540,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,270,21539,https://images.tcggo.com/tcggo/storage/21561/flareon-ex-pre-146-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21539,https://www.tcggo.com/external/tcgplayer/21539,Flareon ex,Flareon ex 146,172.9,149.05,197,EUR,[],,,,,,,,159,123,123,129.9,129.9,159,179.99,179.99,99.99,99.99,USD,330.92,5,,,99.25,1,124.58,5,2999.99,1,145.56,2,224.27,5,160,1,143.05,4,534.54,5,143.53,3,149.51,5,135,5,,,444.83,5,,,98.31,1,138.34,5,EUR,187.18,Special Illustration Rare,flareon-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/flareon-ex-146,sv8pt5-146,610501,singles
2026-08-23T17:19:56+02:00,430,akagi,akagi,PRE 147,147,805541,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,270,21540,https://images.tcggo.com/tcggo/storage/21562/ceruledge-ex-pre-147-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21540,https://www.tcggo.com/external/tcgplayer/21540,Ceruledge ex,Ceruledge ex 147,88.46,86.25,194,EUR,,,100,,,355,,95,66.8,65,65,90,90,70,94.99,94.99,50,50,USD,129.75,5,,,,,74.96,5,,,70.08,2,116.62,5,,,88.85,4,251.2,5,,,80.74,5,65.04,5,,,223.62,5,,,,,70.15,1,EUR,88.05,Special Illustration Rare,ceruledge-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/ceruledge-ex-147,sv8pt5-147,610502,singles
2026-08-23T17:19:56+02:00,465,Yukihiro Tada,yukihiro-tada,PRE 148,148,805542,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,210,21541,https://images.tcggo.com/tcggo/storage/21563/hearthflame-mask-ogerpon-ex-pre-148-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21541,https://www.tcggo.com/external/tcgplayer/21541,Hearthflame Mask Ogerpon ex,Hearthflame Mask Ogerpon ex 148,17.21,14.91,205,EUR,,,,,,,,30,15,14,14,15,15,15,16.5,16.9,7.5,7.5,USD,81.5,1,,,,,20.24,2,,,,,46.83,4,,,,,106.15,5,,,12.38,5,33.18,5,,,,,,,,,,,EUR,15.14,Special Illustration Rare,hearthflame-mask-ogerpon-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/hearthflame-mask-ogerpon-ex-148,sv8pt5-148,610503,singles
2026-08-23T17:19:56+02:00,774,Narano,narano,PRE 149,149,805543,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,280,21542,https://images.tcggo.com/tcggo/storage/21564/vaporeon-ex-pre-149-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21542,https://www.tcggo.com/external/tcgplayer/21542,Vaporeon ex,Vaporeon ex 149,286.26,157.68,163,EUR,,,,999,,299,,279,149,150,150,109.99,109.99,149,218.99,218.99,100,100,USD,534.25,5,,,131.35,3,164.88,5,1152.21,1,148.51,3,336.42,5,,,164.63,2,841.06,5,145.78,1,178.3,5,207.25,5,,,789.47,5,,,,,200,5,EUR,252.66,Special Illustration Rare,vaporeon-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/vaporeon-ex-149,sv8pt5-149,610504,singles
2026-08-23T17:19:56+02:00,830,Kamome Shirahama,kamome-shirahama,PRE 150,150,805544,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,270,21543,https://images.tcggo.com/tcggo/storage/21565/glaceon-ex-pre-150-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21543,https://www.tcggo.com/external/tcgplayer/21543,Glaceon ex,Glaceon ex 150,188.51,172.14,186,EUR,,,330,400,,1167,,269,150,150,150,107.55,107.55,150,150,150,129.39,129.39,USD,317.86,5,,,148.93,1,148.93,5,2480.32,1,198.12,1,233.25,5,,,164.47,5,623.5,5,152.8,3,177.56,5,255.68,5,,,520.33,5,,,,,200,5,EUR,238.8,Special Illustration Rare,glaceon-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/glaceon-ex-150,sv8pt5-150,610505,singles
2026-08-23T17:19:56+02:00,1248,Tetsuo Hara,tetsuo-hara,PRE 151,151,805545,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,340,21544,https://images.tcggo.com/tcggo/storage/21566/palafin-ex-pre-151-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21544,https://www.tcggo.com/external/tcgplayer/21544,Palafin ex,Palafin ex 151,69.99,64.78,184,EUR,,,,,,99,,69,43,39.5,39.5,39.5,39.5,43,56.99,56.99,90,90,USD,67.75,5,,,,,37.65,5,311,1,,,60.52,5,,,,,110.27,5,17.94,1,31.39,3,40,5,,,141.27,5,26.16,1,,,22.24,2,EUR,36.44,Special Illustration Rare,palafin-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/palafin-ex-151,sv8pt5-151,610506,singles
2026-08-23T17:19:56+02:00,465,Yukihiro Tada,yukihiro-tada,PRE 152,152,805546,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,210,21545,https://images.tcggo.com/tcggo/storage/21567/wellspring-mask-ogerpon-ex-pre-152-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21545,https://www.tcggo.com/external/tcgplayer/21545,Wellspring Mask Ogerpon ex,Wellspring Mask Ogerpon ex 152,16.54,16.05,190,EUR,,,,,,150,,,14.99,13,13,19.95,19.95,14.99,22.99,22.99,10.99,10.99,USD,47.15,1,,,,,,,,,,,61.93,3,,,17.71,1,62.54,5,14.52,1,22.14,3,25.29,5,,,62.01,1,,,,,,,EUR,14.73,Special Illustration Rare,wellspring-mask-ogerpon-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/wellspring-mask-ogerpon-ex-152,sv8pt5-152,610507,singles
2026-08-23T17:19:56+02:00,454,kantaro,kantaro,PRE 153,153,805547,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,260,21546,https://images.tcggo.com/tcggo/storage/21568/jolteon-ex-pre-153-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21546,https://www.tcggo.com/external/tcgplayer/21546,Jolteon ex,Jolteon ex 153,177.15,142.52,200,EUR,,,,,,,150,175,145,149.99,149.99,149.99,149.99,145,150,174,104.9,104.9,USD,300.25,5,,,129.75,1,124.08,5,,,139.5,3,250,5,130.09,1,,,651.2,5,140,5,124.58,5,125.36,5,,,579.84,5,,,,,131.21,5,EUR,169.1,Special Illustration Rare,jolteon-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/jolteon-ex-153,sv8pt5-153,610508,singles
2026-08-23T17:19:56+02:00,439,Kazumasa Yasukuni,kazumasa-yasukuni,PRE 154,154,805548,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,230,21547,https://images.tcggo.com/tcggo/storage/21569/iron-hands-ex-pre-154-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21547,https://www.tcggo.com/external/tcgplayer/21547,Iron Hands ex,Iron Hands ex 154,31.88,34.05,176,EUR,,,,,,149,50,75,29,19.99,19.99,37,37,29,49.5,49.5,18,18,USD,52.25,5,,,,,27.21,2,,,,,16.76,1,,,24.9,3,139.05,5,21.39,2,21.91,5,26.17,5,,,85.81,4,,,31.39,1,,,EUR,26.51,Special Illustration Rare,iron-hands-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/iron-hands-ex-154,sv8pt5-154,610509,singles
2026-08-23T17:19:56+02:00,503,sui,sui,PRE 155,155,805549,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,270,21548,https://images.tcggo.com/tcggo/storage/21570/espeon-ex-pre-155-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21548,https://www.tcggo.com/external/tcgplayer/21548,Espeon ex,Espeon ex 155,266.5,199.93,193,EUR,,,225,,,,225,299,199.9,153.5,153.5,148,148,199.99,245,255,120,120,USD,424.88,5,,,147.52,4,196.92,5,,,249.99,3,417.28,5,,,248.48,2,1009.35,5,162.62,1,194.39,5,266.92,5,400.37,1,889.71,5,,,180.19,1,194.71,5,EUR,272.57,Special Illustration Rare,espeon-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/espeon-ex-155,sv8pt5-155,610510,singles
2026-08-23T17:19:56+02:00,496,Cona Nitanda,cona-nitanda,PRE 156,156,805550,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,270,21549,https://images.tcggo.com/tcggo/storage/21571/sylveon-ex-pre-156-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21549,https://www.tcggo.com/external/tcgplayer/21549,Sylveon ex,Sylveon ex 156,368.71,309.72,197,EUR,,,412,,,2000,329,390,330,250,250,225.95,225.95,330,278.99,278.99,209.95,209.95,USD,549.83,5,,,217.58,3,302.2,5,2775.74,2,297,3,560.67,5,354.97,1,334.99,5,1270.19,5,373.99,2,378.1,5,382.78,5,,,1512.4,5,,,,,355.86,3,EUR,442.07,Special Illustration Rare,sylveon-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/sylveon-ex-156,sv8pt5-156,610511,singles
2026-08-23T17:19:56+02:00,444,danciao,danciao,PRE 157,157,805551,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,220,21550,https://images.tcggo.com/tcggo/storage/21572/iron-valiant-ex-pre-157-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21550,https://www.tcggo.com/external/tcgplayer/21550,Iron Valiant ex,Iron Valiant ex 157,44.91,38.63,158,EUR,,,,300,45,,,57,38.99,28.99,28.99,45,45,38.99,54.99,54.99,23,23,USD,83.23,5,,,,,32.47,3,,,,,45.6,5,,,15.78,1,204.62,5,26.93,2,31.21,3,35.06,5,,,177.92,5,,,,,,,EUR,39.64,Special Illustration Rare,iron-valiant-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/iron-valiant-ex-157,sv8pt5-157,610512,singles
2026-08-23T17:19:56+02:00,374,OKUBO,okubo,PRE 158,158,805552,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,220,21551,https://images.tcggo.com/tcggo/storage/21573/iron-crown-ex-pre-158-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21551,https://www.tcggo.com/external/tcgplayer/21551,Iron Crown ex,Iron Crown ex 158,37.3,31.82,191,EUR,,,,,,185,,75,29.99,28.99,29.85,28,28,29.99,36.11,49.9,16.99,16.99,USD,74.96,5,,,,,,,1174.95,1,,,49.82,5,,,29.55,2,106.76,5,,,19.43,5,24.37,5,,,115.66,5,,,,,25.01,4,EUR,30.72,Special Illustration Rare,iron-crown-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/iron-crown-ex-158,sv8pt5-158,610513,singles
