captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs10black,prices.cardmarket.graded.bgs.bgs10pristine,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,387,Scav,scav,DRI 88,88,825962,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,80,22164,https://images.tcggo.com/tcggo/storage/22193/team-rockets-dottler-dri-88-destined-rivals.png,https://www.tcggo.com/external/cm/22164,https://www.tcggo.com/external/tcgplayer/22164,Team Rocket's Dottler,Team Rocket's Dottler 88,0.03,0.04,9481,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.12,Common,team-rockets-dottler,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-dottler-88,sv10-88,632897,singles
2026-08-23T17:19:56+02:00,,521,Shin Nagasawa,shin-nagasawa,DRI 89,89,825963,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,130,22165,https://images.tcggo.com/tcggo/storage/22194/team-rockets-orbeetle-dri-89-destined-rivals.png,https://www.tcggo.com/external/cm/22165,https://www.tcggo.com/external/tcgplayer/22165,Team Rocket's Orbeetle,Team Rocket's Orbeetle 89,0.03,0.03,9939,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.11,Uncommon,team-rockets-orbeetle,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-orbeetle-89,sv10-89,632898,singles
2026-08-23T17:19:56+02:00,,772,Ayako Ozaki,ayako-ozaki,DRI 90,90,825964,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,70,22166,https://images.tcggo.com/tcggo/storage/22195/mankey-dri-90-destined-rivals.png,https://www.tcggo.com/external/cm/22166,https://www.tcggo.com/external/tcgplayer/22166,Mankey,Mankey 90,0.04,0.03,15429,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.09,Common,mankey,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/mankey-90,sv10-90,632899,singles
2026-08-23T17:19:56+02:00,,472,GOTO minori,goto-minori,DRI 91,91,825965,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,110,22167,https://images.tcggo.com/tcggo/storage/22196/primeape-dri-91-destined-rivals.png,https://www.tcggo.com/external/cm/22167,https://www.tcggo.com/external/tcgplayer/22167,Primeape,Primeape 91,0.03,0.04,9126,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.13,Common,primeape,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/primeape-91,sv10-91,632900,singles
2026-08-23T17:19:56+02:00,,443,Shiburingaru,shiburingaru,DRI 92,92,825966,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,150,22168,https://images.tcggo.com/tcggo/storage/22197/annihilape-dri-92-destined-rivals.png,https://www.tcggo.com/external/cm/22168,https://www.tcggo.com/external/tcgplayer/22168,Annihilape,Annihilape 92,0.05,0.05,10447,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.29,0.13,rare,annihilape,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/annihilape-92,sv10-92,632901,singles
2026-08-23T17:19:56+02:00,,394,OKACHEKE,okacheke,DRI 93,93,825970,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,110,22169,https://images.tcggo.com/tcggo/storage/22198/ethans-sudowoodo-dri-93-destined-rivals.png,https://www.tcggo.com/external/cm/22169,https://www.tcggo.com/external/tcgplayer/22169,Ethan's Sudowoodo,Ethan's Sudowoodo 93,0.03,0.04,15563,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.09,Common,ethans-sudowoodo,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/ethans-sudowoodo-93,sv10-93,632902,singles
2026-08-23T17:19:56+02:00,,366,Kuroimori,kuroimori,DRI 94,94,825967,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,70,22170,https://images.tcggo.com/tcggo/storage/22199/team-rockets-larvitar-dri-94-destined-rivals.png,https://www.tcggo.com/external/cm/22170,https://www.tcggo.com/external/tcgplayer/22170,Team Rocket's Larvitar,Team Rocket's Larvitar 94,0.03,0.04,16714,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.12,Common,team-rockets-larvitar,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-larvitar-94,sv10-94,632903,singles
2026-08-23T17:19:56+02:00,,775,Izucch,izucch,DRI 95,95,825968,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,100,22171,https://images.tcggo.com/tcggo/storage/22200/team-rockets-pupitar-dri-95-destined-rivals.png,https://www.tcggo.com/external/cm/22171,https://www.tcggo.com/external/tcgplayer/22171,Team Rocket's Pupitar,Team Rocket's Pupitar 95,0.03,0.03,9151,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Common,team-rockets-pupitar,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-pupitar-95,sv10-95,632904,singles
2026-08-23T17:19:56+02:00,,518,Ryuta Fuse,ryuta-fuse,DRI 96,96,825969,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,180,22172,https://images.tcggo.com/tcggo/storage/22201/team-rockets-tyranitar-dri-96-destined-rivals.png,https://www.tcggo.com/external/cm/22172,https://www.tcggo.com/external/tcgplayer/22172,Team Rocket's Tyranitar,Team Rocket's Tyranitar 96,0.1,0.17,8605,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.19,rare,team-rockets-tyranitar,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-tyranitar-96,sv10-96,630822,singles
2026-08-23T17:19:56+02:00,,392,Oku,oku,DRI 97,97,825971,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,80,22173,https://images.tcggo.com/tcggo/storage/22202/nosepass-dri-97-destined-rivals.png,https://www.tcggo.com/external/cm/22173,https://www.tcggo.com/external/tcgplayer/22173,Nosepass,Nosepass 97,0.03,0.03,9494,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.11,Common,nosepass,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/nosepass-97,sv10-97,632905,singles
2026-08-23T17:19:56+02:00,,381,sowsow,sowsow,DRI 98,98,825972,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,140,22174,https://images.tcggo.com/tcggo/storage/22203/probopass-dri-98-destined-rivals.png,https://www.tcggo.com/external/cm/22174,https://www.tcggo.com/external/tcgplayer/22174,Probopass,Probopass 98,0.03,0.04,10010,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.1,Uncommon,probopass,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/probopass-98,sv10-98,632906,singles
2026-08-23T17:19:56+02:00,,376,MINAMINAMI Take,minaminami-take,DRI 99,99,825973,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,70,22175,https://images.tcggo.com/tcggo/storage/22204/meditite-dri-99-destined-rivals.png,https://www.tcggo.com/external/cm/22175,https://www.tcggo.com/external/tcgplayer/22175,Meditite,Meditite 99,0.03,0.02,9737,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.12,Common,meditite,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/meditite-99-1,sv10-99,632907,singles
2026-08-23T17:19:56+02:00,,432,Whisker,whisker,DRI 100,100,825974,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,120,22176,https://images.tcggo.com/tcggo/storage/22205/medicham-dri-100-destined-rivals.png,https://www.tcggo.com/external/cm/22176,https://www.tcggo.com/external/tcgplayer/22176,Medicham,Medicham 100,0.03,0.02,10274,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.09,Uncommon,medicham,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/medicham-100-1,sv10-100,632908,singles
2026-08-23T17:19:56+02:00,,395,Nisota Niso,nisota-niso,DRI 101,101,825975,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,230,22177,https://images.tcggo.com/tcggo/storage/22206/regirock-ex-dri-101-destined-rivals.png,https://www.tcggo.com/external/cm/22177,https://www.tcggo.com/external/tcgplayer/22177,Regirock ex,Regirock ex 101,0.42,0.41,3344,EUR,[],,,,,,,,,,,0.09,0.1,0.1,0.02,0.02,0.09,0.3,0.3,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.51,0.6,Double Rare,regirock-ex,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/regirock-ex-101,sv10-101,632909,singles
2026-08-23T17:19:56+02:00,,372,Tomomi Ozaki,tomomi-ozaki,DRI 102,102,825976,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,70,22178,https://images.tcggo.com/tcggo/storage/22207/cynthias-gible-dri-102-destined-rivals.png,https://www.tcggo.com/external/cm/22178,https://www.tcggo.com/external/tcgplayer/22178,Cynthia's Gible,Cynthia's Gible 102,0.07,0.07,10592,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.3,0.16,Common,cynthias-gible,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/cynthias-gible-102,sv10-102,632910,singles
2026-08-23T17:19:56+02:00,,398,Taira Akitsu,taira-akitsu,DRI 103,103,825977,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,100,22179,https://images.tcggo.com/tcggo/storage/22208/cynthias-gabite-dri-103-destined-rivals.png,https://www.tcggo.com/external/cm/22179,https://www.tcggo.com/external/tcgplayer/22179,Cynthia's Gabite,Cynthia's Gabite 103,0.15,0.11,3495,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,0.21,Common,cynthias-gabite,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/cynthias-gabite-103,sv10-103,632911,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,DRI 104,104,825978,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,330,22180,https://images.tcggo.com/tcggo/storage/22209/cynthias-garchomp-ex-dri-104-destined-rivals.png,https://www.tcggo.com/external/cm/22180,https://www.tcggo.com/external/tcgplayer/22180,Cynthia's Garchomp ex,Cynthia's Garchomp ex 104,0.72,0.7,2503,EUR,[],,,,,,,,,,,0.45,0.2,0.2,0.5,0.5,0.45,0.49,0.49,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.83,0.97,Double Rare,cynthias-garchomp-ex,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/cynthias-garchomp-ex-104,sv10-104,632912,singles
2026-08-23T17:19:56+02:00,,777,Minahamu,minahamu,DRI 105,105,825979,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,90,22181,https://images.tcggo.com/tcggo/storage/22210/hippopotas-dri-105-destined-rivals.png,https://www.tcggo.com/external/cm/22181,https://www.tcggo.com/external/tcgplayer/22181,Hippopotas,Hippopotas 105,0.03,0.04,9473,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,0.12,Common,hippopotas,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/hippopotas-105,sv10-105,632913,singles
2026-08-23T17:19:56+02:00,,777,Minahamu,minahamu,DRI 106,106,825980,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,160,22182,https://images.tcggo.com/tcggo/storage/22211/hippowdon-dri-106-destined-rivals.png,https://www.tcggo.com/external/cm/22182,https://www.tcggo.com/external/tcgplayer/22182,Hippowdon,Hippowdon 106,0.03,0.04,10091,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.11,Uncommon,hippowdon,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/hippowdon-106,sv10-106,632914,singles
2026-08-23T17:19:56+02:00,,778,Aliya Chen,aliya-chen,DRI 107,107,825981,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,90,22183,https://images.tcggo.com/tcggo/storage/22212/mudbray-dri-107-destined-rivals.png,https://www.tcggo.com/external/cm/22183,https://www.tcggo.com/external/tcgplayer/22183,Mudbray,Mudbray 107,0.03,0.03,9449,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.1,Common,mudbray,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/mudbray-107,sv10-107,632915,singles
2026-08-23T17:19:56+02:00,,428,Uta,uta,DRI 108,108,825982,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,150,22184,https://images.tcggo.com/tcggo/storage/22213/mudsdale-dri-108-destined-rivals.png,https://www.tcggo.com/external/cm/22184,https://www.tcggo.com/external/tcgplayer/22184,Mudsdale,Mudsdale 108,0.03,0.04,10278,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.09,Uncommon,mudsdale,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/mudsdale-108,sv10-108,632916,singles
2026-08-23T17:19:56+02:00,,469,Fujimoto Gold,fujimoto-gold,DRI 109,109,825983,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,70,22185,https://images.tcggo.com/tcggo/storage/22214/arvens-toedscool-dri-109-destined-rivals.png,https://www.tcggo.com/external/cm/22185,https://www.tcggo.com/external/tcgplayer/22185,Arven's Toedscool,Arven's Toedscool 109,0.03,0.03,16851,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.09,Common,arvens-toedscool,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/arvens-toedscool-109,sv10-109,632917,singles
2026-08-23T17:19:56+02:00,,491,Yuya Oka,yuya-oka,DRI 110,110,825984,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,140,22186,https://images.tcggo.com/tcggo/storage/22215/arvens-toedscruel-dri-110-destined-rivals.png,https://www.tcggo.com/external/cm/22186,https://www.tcggo.com/external/tcgplayer/22186,Arven's Toedscruel,Arven's Toedscruel 110,0.03,0.03,10196,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.09,Uncommon,arvens-toedscruel,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/arvens-toedscruel-110,sv10-110,632918,singles
2026-08-23T17:19:56+02:00,,439,Kazumasa Yasukuni,kazumasa-yasukuni,DRI 111,111,825985,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,110,22187,https://images.tcggo.com/tcggo/storage/22216/cornerstone-mask-ogerpon-dri-111-destined-rivals.png,https://www.tcggo.com/external/cm/22187,https://www.tcggo.com/external/tcgplayer/22187,Cornerstone Mask Ogerpon,Cornerstone Mask Ogerpon 111,0.04,0.04,9842,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,0.13,Uncommon,cornerstone-mask-ogerpon,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/cornerstone-mask-ogerpon-111,sv10-111,632919,singles
2026-08-23T17:19:56+02:00,,382,KEIICHIRO ITO,keiichiro-ito,DRI 112,112,825986,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,70,22188,https://images.tcggo.com/tcggo/storage/22217/team-rockets-ekans-dri-112-destined-rivals.png,https://www.tcggo.com/external/cm/22188,https://www.tcggo.com/external/tcgplayer/22188,Team Rocket's Ekans,Team Rocket's Ekans 112,0.03,0.04,15063,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.13,Common,team-rockets-ekans,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-ekans-112,sv10-112,632920,singles
2026-08-23T17:19:56+02:00,,385,Teeziro,teeziro,DRI 113,113,825987,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,130,22189,https://images.tcggo.com/tcggo/storage/22218/team-rockets-arbok-dri-113-destined-rivals.png,https://www.tcggo.com/external/cm/22189,https://www.tcggo.com/external/tcgplayer/22189,Team Rocket's Arbok,Team Rocket's Arbok 113,0.04,0.06,8464,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,0.17,Uncommon,team-rockets-arbok,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-arbok-113,sv10-113,632921,singles
2026-08-23T17:19:56+02:00,,470,REND,rend,DRI 114,114,825988,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,70,22190,https://images.tcggo.com/tcggo/storage/22219/team-rockets-nidoran-dri-114-destined-rivals.png,https://www.tcggo.com/external/cm/22190,https://www.tcggo.com/external/tcgplayer/22190,Team Rocket's Nidoran♀,Team Rocket's Nidoran♀ 114,0.04,0.06,12397,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,0.13,Common,team-rockets-nidoran,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-nidoran-114,sv10-114,632922,singles
