captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc8,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.mnt.9.median_price,prices.ebay.graded.mnt.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,484,Kagemaru Himeno,kagemaru-himeno,OBF 167,167,725247,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,70,2858,https://images.tcggo.com/tcggo/storage/2872/zigzagoon-obf-167-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2858,https://www.tcggo.com/external/tcgplayer/2858,Zigzagoon,Zigzagoon 167,0.04,0.04,6759,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.13,Common,zigzagoon,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/zigzagoon-167,sv3-167,509690,singles
2026-08-23T17:19:56+02:00,,368,Oswaldo KATO,oswaldo-kato,OBF 169,169,725249,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,50,2859,https://images.tcggo.com/tcggo/storage/2873/swablu-obf-169-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2859,https://www.tcggo.com/external/tcgplayer/2859,Swablu,Swablu 169,0.04,0.03,7015,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.11,Common,swablu,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/swablu-169,sv3-169,509698,singles
2026-08-23T17:19:56+02:00,,401,Yuka Morii,yuka-morii,OBF 170,170,725250,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,50,2860,https://images.tcggo.com/tcggo/storage/2874/lillipup-obf-170-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2860,https://www.tcggo.com/external/tcgplayer/2860,Lillipup,Lillipup 170,0.04,0.05,12194,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.12,Common,lillipup,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/lillipup-170,sv3-170,509707,singles
2026-08-23T17:19:56+02:00,,491,Yuya Oka,yuya-oka,OBF 174,174,725254,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,120,2861,https://images.tcggo.com/tcggo/storage/2875/bouffalant-obf-174-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2861,https://www.tcggo.com/external/tcgplayer/2861,Bouffalant,Bouffalant 174,0.06,0.07,3309,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.13,Uncommon,bouffalant,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/bouffalant-174,sv3-174,509718,singles
2026-08-23T17:19:56+02:00,,391,saino misaki,saino-misaki,OBF 176,176,725256,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,70,2862,https://images.tcggo.com/tcggo/storage/2876/yungoos-obf-176-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2862,https://www.tcggo.com/external/tcgplayer/2862,Yungoos,Yungoos 176,0.04,0.04,7014,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.11,Common,yungoos,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/yungoos-176,sv3-176,509729,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,OBF 179,179,725259,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,260,2863,https://images.tcggo.com/tcggo/storage/2877/greedent-ex-obf-179-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2863,https://www.tcggo.com/external/tcgplayer/2863,Greedent ex,Greedent ex 179,0.94,0.82,861,EUR,[],,,,,,,,0.4,0.5,0.5,0.65,0.65,0.4,0.6,0.6,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.68,0.85,Double Rare,greedent-ex,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/greedent-ex-179,sv3-179,509759,singles
2026-08-23T17:19:56+02:00,,441,Tomokazu Komiya,tomokazu-komiya,OBF 181,181,725261,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,70,2864,https://images.tcggo.com/tcggo/storage/2878/lechonk-obf-181-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2864,https://www.tcggo.com/external/tcgplayer/2864,Lechonk,Lechonk 181,0.08,0.07,3686,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.32,0.13,Common,lechonk,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/lechonk-181,sv3-181,509764,singles
2026-08-23T17:19:56+02:00,,512,kirisAki,kirisaki,OBF 188,188,725268,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,0,2865,https://images.tcggo.com/tcggo/storage/2879/geeta-obf-188-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2865,https://www.tcggo.com/external/tcgplayer/2865,Geeta,Geeta 188,0.05,0.04,18807,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,USD,,,,,,,,,,,,,,,,,,,,,,,29,5,,,7.99,2,10.03,4,,,,,,,,,,,EUR,0.19,0.13,rare,geeta,Trainer,https://www.tcggo.com/pokemon/obsidian-flames/geeta-188,sv3-188,509780,singles
2026-08-23T17:19:56+02:00,,458,Toyste Beach,toyste-beach,OBF 189,189,725269,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,0,2866,https://images.tcggo.com/tcggo/storage/2880/letter-of-encouragement-obf-189-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2866,https://www.tcggo.com/external/tcgplayer/2866,Letter of Encouragement,Letter of Encouragement 189,0.07,0.05,4145,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,0.15,Uncommon,letter-of-encouragement,Trainer,https://www.tcggo.com/pokemon/obsidian-flames/letter-of-encouragement-189,sv3-189,509781,singles
2026-08-23T17:19:56+02:00,,479,Lee HyunJung,lee-hyunjung,OBF 175,175,725255,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,70,2867,https://images.tcggo.com/tcggo/storage/2881/bunnelby-obf-175-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2867,https://www.tcggo.com/external/tcgplayer/2867,Bunnelby,Bunnelby 175,0.04,0.04,6824,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.1,Common,bunnelby,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/bunnelby-175,sv3-175,509727,singles
2026-08-23T17:19:56+02:00,,531,Eri Yamaki,eri-yamaki,OBF 177,177,725257,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,120,2868,https://images.tcggo.com/tcggo/storage/2882/gumshoos-obf-177-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2868,https://www.tcggo.com/external/tcgplayer/2868,Gumshoos,Gumshoos 177,0.03,0.04,7347,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.1,Uncommon,gumshoos,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/gumshoos-177,sv3-177,509730,singles
2026-08-23T17:19:56+02:00,,359,HYOGONOSUKE,hyogonosuke,OBF 180,180,725260,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,60,2869,https://images.tcggo.com/tcggo/storage/2883/lechonk-obf-180-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2869,https://www.tcggo.com/external/tcgplayer/2869,Lechonk,Lechonk 180,0.07,0.07,3285,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.31,0.15,Common,lechonk,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/lechonk-180,sv3-180,509760,singles
2026-08-23T17:19:56+02:00,,463,Naoki Saito,naoki-saito,OBF 190,190,725270,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,0,2870,https://images.tcggo.com/tcggo/storage/2884/ortega-obf-190-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2870,https://www.tcggo.com/external/tcgplayer/2870,Ortega,Ortega 190,0.06,0.05,5088,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.13,Uncommon,ortega,Trainer,https://www.tcggo.com/pokemon/obsidian-flames/ortega-190,sv3-190,509782,singles
2026-08-23T17:19:56+02:00,,515,Keisin,keisin,OBF 172,172,725252,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,160,2871,https://images.tcggo.com/tcggo/storage/2885/stoutland-obf-172-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2871,https://www.tcggo.com/external/tcgplayer/2871,Stoutland,Stoutland 172,0.07,0.05,3130,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.13,Uncommon,stoutland,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/stoutland-172,sv3-172,509713,singles
2026-08-23T17:19:56+02:00,,499,Tika Matsuno,tika-matsuno,OBF 173,173,725253,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,100,2872,https://images.tcggo.com/tcggo/storage/2886/audino-obf-173-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2872,https://www.tcggo.com/external/tcgplayer/2872,Audino,Audino 173,0.04,0.05,6770,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.13,Common,audino,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/audino-173,sv3-173,509714,singles
2026-08-23T17:19:56+02:00,,426,Akira Komayama,akira-komayama,OBF 184,184,725264,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,130,2873,https://images.tcggo.com/tcggo/storage/2887/oinkologne-obf-184-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2873,https://www.tcggo.com/external/tcgplayer/2873,Oinkologne,Oinkologne 184,0.06,0.05,3393,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Uncommon,oinkologne,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/oinkologne-184,sv3-184,509773,singles
2026-08-23T17:19:56+02:00,,543,Hiroki Asanuma,hiroki-asanuma,OBF 185,185,725265,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,120,2874,https://images.tcggo.com/tcggo/storage/2888/flamigo-obf-185-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2874,https://www.tcggo.com/external/tcgplayer/2874,Flamigo,Flamigo 185,0.04,0.04,7290,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.1,Uncommon,flamigo,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/flamigo-185,sv3-185,510901,singles
2026-08-23T17:19:56+02:00,,459,GIDORA,gidora,OBF 186,186,725266,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,0,2875,https://images.tcggo.com/tcggo/storage/2889/arven-obf-186-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2875,https://www.tcggo.com/external/tcgplayer/2875,Arven,Arven 186,0.35,0.47,2651,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.88,0.52,Uncommon,arven,Trainer,https://www.tcggo.com/pokemon/obsidian-flames/arven-186,sv3-186,509778,singles
2026-08-23T17:19:56+02:00,,459,GIDORA,gidora,OBF 187,187,725267,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,0,2876,https://images.tcggo.com/tcggo/storage/2890/brassius-obf-187-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2876,https://www.tcggo.com/external/tcgplayer/2876,Brassius,Brassius 187,0.07,0.07,4568,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.13,Uncommon,brassius,Trainer,https://www.tcggo.com/pokemon/obsidian-flames/brassius-187,sv3-187,509779,singles
2026-08-23T17:19:56+02:00,,418,Kariya,kariya,OBF 171,171,725251,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,90,2877,https://images.tcggo.com/tcggo/storage/2891/herdier-obf-171-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2877,https://www.tcggo.com/external/tcgplayer/2877,Herdier,Herdier 171,0.05,0.05,4421,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Common,herdier,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/herdier-171,sv3-171,509711,singles
2026-08-23T17:19:56+02:00,,412,Taiga Kayama,taiga-kayama,OBF 178,178,725258,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,60,2878,https://images.tcggo.com/tcggo/storage/2892/skwovet-obf-178-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2878,https://www.tcggo.com/external/tcgplayer/2878,Skwovet,Skwovet 178,0.05,0.05,6896,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.13,0.12,Common,skwovet,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/skwovet-178,sv3-178,509732,singles
2026-08-23T17:19:56+02:00,,514,Atsuko Nishida,atsuko-nishida,OBF 182,182,725262,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,70,2879,https://images.tcggo.com/tcggo/storage/2893/lechonk-obf-182-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2879,https://www.tcggo.com/external/tcgplayer/2879,Lechonk,Lechonk 182,0.05,0.04,6702,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.12,Common,lechonk,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/lechonk-182,sv3-182,509766,singles
2026-08-23T17:19:56+02:00,,516,Pani Kobayashi,pani-kobayashi,OBF 183,183,725263,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,120,2880,https://images.tcggo.com/tcggo/storage/2894/oinkologne-obf-183-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2880,https://www.tcggo.com/external/tcgplayer/2880,Oinkologne,Oinkologne 183,0.07,0.04,3020,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.14,Uncommon,oinkologne,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/oinkologne-183,sv3-183,509769,singles
2026-08-23T17:19:56+02:00,,458,Toyste Beach,toyste-beach,OBF 191,191,725271,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,0,2881,https://images.tcggo.com/tcggo/storage/2895/patrol-cap-obf-191-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2881,https://www.tcggo.com/external/tcgplayer/2881,Patrol Cap,Patrol Cap 191,0.09,0.07,5235,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.13,Uncommon,patrol-cap,Trainer,https://www.tcggo.com/pokemon/obsidian-flames/patrol-cap-191,sv3-191,509783,singles
2026-08-23T17:19:56+02:00,,495,yuu,yuu,OBF 193,193,725273,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,0,2882,https://images.tcggo.com/tcggo/storage/2896/poppy-obf-193-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2882,https://www.tcggo.com/external/tcgplayer/2882,Poppy,Poppy 193,0.07,0.05,4368,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.13,Uncommon,poppy,Trainer,https://www.tcggo.com/pokemon/obsidian-flames/poppy-193,sv3-193,509785,singles
2026-08-23T17:19:56+02:00,,517,Ayaka Yoshida,ayaka-yoshida,OBF 197,197,725277,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,0,2883,https://images.tcggo.com/tcggo/storage/2897/vengeful-punch-obf-197-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2883,https://www.tcggo.com/external/tcgplayer/2883,Vengeful Punch,Vengeful Punch 197,0.07,0.05,3687,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.3,0.16,Uncommon,vengeful-punch,Trainer,https://www.tcggo.com/pokemon/obsidian-flames/vengeful-punch-197,sv3-197,510898,singles
2026-08-23T17:19:56+02:00,,368,Oswaldo KATO,oswaldo-kato,OBF 192,192,725272,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,0,2884,https://images.tcggo.com/tcggo/storage/2898/pokemon-league-headquarters-obf-192-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2884,https://www.tcggo.com/external/tcgplayer/2884,Pokémon League Headquarters,Pokémon League Headquarters 192,0.11,0.06,3094,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.31,0.17,Uncommon,pokemon-league-headquarters,Trainer,https://www.tcggo.com/pokemon/obsidian-flames/pokemon-league-headquarters-192,sv3-192,509784,singles
2026-08-23T17:19:56+02:00,,426,Akira Komayama,akira-komayama,OBF 200,200,725280,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,150,2885,https://images.tcggo.com/tcggo/storage/2899/palafin-obf-200-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2885,https://www.tcggo.com/external/tcgplayer/2885,Palafin,Palafin 200,3.2,2.65,590,EUR,[],,,,,,,,2.95,1.99,1.99,3.99,3.99,2.95,2.97,2.97,1.15,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,4.84,3.38,Illustration Rare,palafin,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/palafin-200,sv3-200,509946,singles
