captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:06:43+02:00,,360,Saya Tsuruta,saya-tsuruta,ASC 93,93,869704,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,60,31544,https://images.tcggo.com/tcggo/storage/31817/swirlix-asc-93-ascended-heroes.png,https://www.tcggo.com/external/cm/31544,https://www.tcggo.com/external/tcgplayer/31544,Swirlix,Swirlix 93,,0.03,0.04,5094,EUR,[],0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Common,swirlix,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/swirlix-93,me2pt5-93,675905,singles
2026-08-23T17:06:43+02:00,,528,Natsumi Yoshida,natsumi-yoshida,ASC 94,94,869705,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,120,31545,https://images.tcggo.com/tcggo/storage/31835/slurpuff-asc-94-ascended-heroes.png,https://www.tcggo.com/external/cm/31545,https://www.tcggo.com/external/tcgplayer/31545,Slurpuff,Slurpuff 94,,0.03,0.04,8308,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,Uncommon,slurpuff,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/slurpuff-94,me2pt5-94,675906,singles
2026-08-23T17:06:43+02:00,,767,tono,tono,ASC 95,95,869706,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,70,31546,https://images.tcggo.com/tcggo/storage/31853/hops-phantump-asc-95-ascended-heroes.png,https://www.tcggo.com/external/cm/31546,https://www.tcggo.com/external/tcgplayer/31546,Hop's Phantump,Hop's Phantump 95,,0.08,0.08,3310,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,Common,hops-phantump,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/hops-phantump-95,me2pt5-95,675907,singles
2026-08-23T17:06:43+02:00,,468,matazo,matazo,ASC 96,96,869707,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,140,31547,https://images.tcggo.com/tcggo/storage/31871/hops-trevenant-asc-96-ascended-heroes.png,https://www.tcggo.com/external/cm/31547,https://www.tcggo.com/external/tcgplayer/31547,Hop's Trevenant,Hop's Trevenant 96,,0.12,0.12,5066,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,rare,hops-trevenant,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/hops-trevenant-96,me2pt5-96,675908,singles
2026-08-23T17:06:43+02:00,,429,DOM,dom,ASC 97,97,869708,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,60,31548,https://images.tcggo.com/tcggo/storage/31890/team-rockets-mimikyu-asc-97-ascended-heroes.png,https://www.tcggo.com/external/cm/31548,https://www.tcggo.com/external/tcgplayer/31548,Team Rocket's Mimikyu,Team Rocket's Mimikyu 97,,0.05,0.07,7493,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Uncommon,team-rockets-mimikyu,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/team-rockets-mimikyu-97,me2pt5-97,675909,singles
2026-08-23T17:06:43+02:00,,480,Taiga Kasai,taiga-kasai,ASC 98,98,869709,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,120,31549,https://images.tcggo.com/tcggo/storage/31909/spectrier-asc-98-ascended-heroes.png,https://www.tcggo.com/external/cm/31549,https://www.tcggo.com/external/tcgplayer/31549,Spectrier,Spectrier 98,,0.09,0.08,4275,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,rare,spectrier,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/spectrier-98,me2pt5-98,675910,singles
2026-08-23T17:06:43+02:00,,414,kodama,kodama,ASC 99,99,869710,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,110,31550,https://images.tcggo.com/tcggo/storage/31928/munkidori-asc-99-ascended-heroes.png,https://www.tcggo.com/external/cm/31550,https://www.tcggo.com/external/tcgplayer/31550,Munkidori,Munkidori 99,,0.24,0.23,2834,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.71,rare,munkidori,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/munkidori-99,me2pt5-99,675911,singles
2026-08-23T17:06:43+02:00,,473,Yuriko Akase,yuriko-akase,ASC 100,100,869711,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,60,31551,https://images.tcggo.com/tcggo/storage/31947/team-rockets-diglett-asc-100-ascended-heroes.png,https://www.tcggo.com/external/cm/31551,https://www.tcggo.com/external/tcgplayer/31551,Team Rocket's Diglett,Team Rocket's Diglett 100,,0.03,0.03,10881,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.05,Common,team-rockets-diglett,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/team-rockets-diglett-100,me2pt5-100,675912,singles
2026-08-23T17:06:43+02:00,,382,KEIICHIRO ITO,keiichiro-ito,ASC 101,101,869712,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,100,31552,https://images.tcggo.com/tcggo/storage/31966/team-rockets-dugtrio-asc-101-ascended-heroes.png,https://www.tcggo.com/external/cm/31552,https://www.tcggo.com/external/tcgplayer/31552,Team Rocket's Dugtrio,Team Rocket's Dugtrio 101,,0.03,0.03,7971,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.05,Uncommon,team-rockets-dugtrio,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/team-rockets-dugtrio-101,me2pt5-101,675913,singles
2026-08-23T17:06:43+02:00,,378,Kouki Saitou,kouki-saitou,ASC 102,102,869713,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,100,31553,https://images.tcggo.com/tcggo/storage/31985/hitmontop-asc-102-ascended-heroes.png,https://www.tcggo.com/external/cm/31553,https://www.tcggo.com/external/tcgplayer/31553,Hitmontop,Hitmontop 102,,0.04,0.03,5248,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.1,Common,hitmontop,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/hitmontop-102,me2pt5-102,675914,singles
2026-08-23T17:06:43+02:00,,479,Lee HyunJung,lee-hyunjung,ASC 103,103,869714,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,70,31554,https://images.tcggo.com/tcggo/storage/32004/meditite-asc-103-ascended-heroes.png,https://www.tcggo.com/external/cm/31554,https://www.tcggo.com/external/tcgplayer/31554,Meditite,Meditite 103,,0.03,0.03,5357,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.13,Common,meditite,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/meditite-103,me2pt5-103,675915,singles
2026-08-23T17:06:43+02:00,,459,GIDORA,gidora,ASC 104,104,869715,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,120,31555,https://images.tcggo.com/tcggo/storage/32022/medicham-asc-104-ascended-heroes.png,https://www.tcggo.com/external/cm/31555,https://www.tcggo.com/external/tcgplayer/31555,Medicham,Medicham 104,,0.03,0.03,5363,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.09,Common,medicham,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/medicham-104,me2pt5-104,675916,singles
2026-08-23T17:06:43+02:00,,432,Whisker,whisker,ASC 105,105,869716,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,110,31556,https://images.tcggo.com/tcggo/storage/31746/lunatone-asc-105-ascended-heroes.png,https://www.tcggo.com/external/cm/31556,https://www.tcggo.com/external/tcgplayer/31556,Lunatone,Lunatone 105,,0.07,0.11,5910,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,rare,lunatone,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/lunatone-105,me2pt5-105,675917,singles
2026-08-23T17:06:43+02:00,,432,Whisker,whisker,ASC 106,106,869717,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,110,31557,https://images.tcggo.com/tcggo/storage/31764/solrock-asc-106-ascended-heroes.png,https://www.tcggo.com/external/cm/31557,https://www.tcggo.com/external/tcgplayer/31557,Solrock,Solrock 106,,0.05,0.03,7855,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.11,Uncommon,solrock,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/solrock-106,me2pt5-106,675918,singles
2026-08-23T17:06:43+02:00,,395,Nisota Niso,nisota-niso,ASC 107,107,869718,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,230,31558,https://images.tcggo.com/tcggo/storage/31782/regirock-ex-asc-107-ascended-heroes.png,https://www.tcggo.com/external/cm/31558,https://www.tcggo.com/external/tcgplayer/31558,Regirock ex,Regirock ex 107,,0.54,0.55,1351,EUR,[],0.19,0.19,0.19,0.2,0.2,0.19,0.4,0.4,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.5,Double Rare,regirock-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/regirock-ex-107,me2pt5-107,675919,singles
2026-08-23T17:06:43+02:00,,439,Kazumasa Yasukuni,kazumasa-yasukuni,ASC 108,108,869719,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,140,31559,https://images.tcggo.com/tcggo/storage/31800/groudon-asc-108-ascended-heroes.png,https://www.tcggo.com/external/cm/31559,https://www.tcggo.com/external/tcgplayer/31559,Groudon,Groudon 108,,0.06,0.06,5876,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,rare,groudon,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/groudon-108,me2pt5-108,675920,singles
2026-08-23T17:06:43+02:00,,372,Tomomi Ozaki,tomomi-ozaki,ASC 109,109,869720,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,70,31560,https://images.tcggo.com/tcggo/storage/31818/cynthias-gible-asc-109-ascended-heroes.png,https://www.tcggo.com/external/cm/31560,https://www.tcggo.com/external/tcgplayer/31560,Cynthia's Gible,Cynthia's Gible 109,,0.05,0.05,10512,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Common,cynthias-gible,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/cynthias-gible-109,me2pt5-109,675921,singles
2026-08-23T17:06:43+02:00,,398,Taira Akitsu,taira-akitsu,ASC 110,110,869721,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,100,31561,https://images.tcggo.com/tcggo/storage/31836/cynthias-gabite-asc-110-ascended-heroes.png,https://www.tcggo.com/external/cm/31561,https://www.tcggo.com/external/tcgplayer/31561,Cynthia's Gabite,Cynthia's Gabite 110,,0.06,0.07,2923,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,Uncommon,cynthias-gabite,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/cynthias-gabite-110,me2pt5-110,675922,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,ASC 111,111,869722,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,330,31562,https://images.tcggo.com/tcggo/storage/31854/cynthias-garchomp-ex-asc-111-ascended-heroes.png,https://www.tcggo.com/external/cm/31562,https://www.tcggo.com/external/tcgplayer/31562,Cynthia's Garchomp ex,Cynthia's Garchomp ex 111,,0.95,0.95,774,EUR,[],0.3,0.25,0.25,1.5,1.5,0.3,0.7,0.7,0.18,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.71,Double Rare,cynthias-garchomp-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/cynthias-garchomp-ex-111,me2pt5-111,675923,singles
2026-08-23T17:06:43+02:00,,462,hncl,hncl,ASC 112,112,869723,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,80,31563,https://images.tcggo.com/tcggo/storage/31872/riolu-asc-112-ascended-heroes.png,https://www.tcggo.com/external/cm/31563,https://www.tcggo.com/external/tcgplayer/31563,Riolu,Riolu 112,,0.04,0.06,10706,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.09,Common,riolu,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/riolu-112-1,me2pt5-112,675924,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,ASC 113,113,869724,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,340,31564,https://images.tcggo.com/tcggo/storage/31891/mega-lucario-ex-asc-113-ascended-heroes.png,https://www.tcggo.com/external/cm/31564,https://www.tcggo.com/external/tcgplayer/31564,Mega Lucario ex,Mega Lucario ex 113,,1.16,1.16,706,EUR,[],0.75,0.7,0.7,1.25,1.25,0.8,0.6,0.5,0.14,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.76,Double Rare,mega-lucario-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/mega-lucario-ex-113,me2pt5-113,675925,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,ASC 114,114,869725,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,210,31565,https://images.tcggo.com/tcggo/storage/31910/stunfisk-ex-asc-114-ascended-heroes.png,https://www.tcggo.com/external/cm/31565,https://www.tcggo.com/external/tcgplayer/31565,Stunfisk ex,Stunfisk ex 114,,0.5,0.5,1373,EUR,[],0.1,0.04,0.04,0.08,0.08,0.1,0.15,0.15,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.49,Double Rare,stunfisk-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/stunfisk-ex-114,me2pt5-114,675926,singles
2026-08-23T17:06:43+02:00,,505,Minato,minato,ASC 115,115,869726,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,70,31566,https://images.tcggo.com/tcggo/storage/31929/pancham-asc-115-ascended-heroes.png,https://www.tcggo.com/external/cm/31566,https://www.tcggo.com/external/tcgplayer/31566,Pancham,Pancham 115,,0.03,0.03,5139,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.12,Common,pancham,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/pancham-115,me2pt5-115,675927,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,ASC 116,116,869727,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,250,31567,https://images.tcggo.com/tcggo/storage/31948/mega-hawlucha-ex-asc-116-ascended-heroes.png,https://www.tcggo.com/external/cm/31567,https://www.tcggo.com/external/tcgplayer/31567,Mega Hawlucha ex,Mega Hawlucha ex 116,,0.84,0.79,901,EUR,[],0.45,0.29,0.29,0.5,0.5,0.45,0.6,0.6,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.59,Double Rare,mega-hawlucha-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/mega-hawlucha-ex-116,me2pt5-116,675928,singles
2026-08-23T17:06:43+02:00,,821,Eri Kamei,eri-kamei,ASC 117,117,869728,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,90,31568,https://images.tcggo.com/tcggo/storage/31967/carbink-asc-117-ascended-heroes.png,https://www.tcggo.com/external/cm/31568,https://www.tcggo.com/external/tcgplayer/31568,Carbink,Carbink 117,,0.04,0.03,8036,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.09,Uncommon,carbink,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/carbink-117-1,me2pt5-117,675929,singles
2026-08-23T17:06:43+02:00,,397,Kurata So,kurata-so,ASC 118,118,869729,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,80,31569,https://images.tcggo.com/tcggo/storage/31986/rolycoly-asc-118-ascended-heroes.png,https://www.tcggo.com/external/cm/31569,https://www.tcggo.com/external/tcgplayer/31569,Rolycoly,Rolycoly 118,,0.03,0.02,11092,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.06,Common,rolycoly,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/rolycoly-118,me2pt5-118,675930,singles
2026-08-23T17:06:43+02:00,,822,Apios,apios,ASC 119,119,869730,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,110,31570,https://images.tcggo.com/tcggo/storage/32005/carkol-asc-119-ascended-heroes.png,https://www.tcggo.com/external/cm/31570,https://www.tcggo.com/external/tcgplayer/31570,Carkol,Carkol 119,,0.03,0.03,5244,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.08,Common,carkol,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/carkol-119,me2pt5-119,675931,singles
2026-08-23T17:06:43+02:00,,395,Nisota Niso,nisota-niso,ASC 120,120,869731,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,180,31571,https://images.tcggo.com/tcggo/storage/32023/coalossal-asc-120-ascended-heroes.png,https://www.tcggo.com/external/cm/31571,https://www.tcggo.com/external/tcgplayer/31571,Coalossal,Coalossal 120,,0.05,0.06,6212,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.12,rare,coalossal,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/coalossal-120,me2pt5-120,675932,singles
2026-08-23T17:06:43+02:00,,371,aky CG Works,aky-cg-works,ASC 121,121,869732,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,230,31572,https://images.tcggo.com/tcggo/storage/31747/koraidon-ex-asc-121-ascended-heroes.png,https://www.tcggo.com/external/cm/31572,https://www.tcggo.com/external/tcgplayer/31572,Koraidon ex,Koraidon ex 121,,0.74,0.7,1241,EUR,[],0.1,0.2,0.2,0.48,0.48,0.1,0.3,0.4,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.15,Double Rare,koraidon-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/koraidon-ex-121,me2pt5-121,675933,singles
