captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.ars.10.median_price,prices.ebay.graded.ars.10.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.7.median_price,prices.ebay.graded.sgc.7.sample_size,prices.ebay.graded.sgc.8.median_price,prices.ebay.graded.sgc.8.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type,version
2026-08-23T17:19:56+02:00,,360,Saya Tsuruta,saya-tsuruta,MEW 108,108,733703,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,100,2620,https://images.tcggo.com/tcggo/storage/2634/lickitung-mew-108-151-pokemon.png,https://www.tcggo.com/external/cm/2620,https://www.tcggo.com/external/tcgplayer/2620,Lickitung,Lickitung 108,0.05,0.04,14623,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.13,Common,lickitung,Pokémon,https://www.tcggo.com/pokemon/151/lickitung-108,sv3pt5-108,516677,singles,
2026-08-23T17:19:56+02:00,,440,Shibuzoh.,shibuzoh,MEW 110,110,733705,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,110,2621,https://images.tcggo.com/tcggo/storage/2635/weezing-mew-110-151-pokemon.png,https://www.tcggo.com/external/cm/2621,https://www.tcggo.com/external/tcgplayer/2621,Weezing,Weezing 110,0.18,0.2,7212,EUR,[],,,,,,,,,0.02,0.02,0.02,0.05,0.05,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.97,0.2,rare,weezing,Pokémon,https://www.tcggo.com/pokemon/151/weezing-110,sv3pt5-110,516680,singles,
2026-08-23T17:19:56+02:00,,538,Arai Kiriko,arai-kiriko,MEW 121,121,733716,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,90,2622,https://images.tcggo.com/tcggo/storage/2636/starmie-mew-121-151-pokemon.png,https://www.tcggo.com/external/cm/2622,https://www.tcggo.com/external/tcgplayer/2622,Starmie,Starmie 121,0.18,0.19,6970,EUR,[],,,,,,,,,0.02,0.03,0.03,0.1,0.1,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.68,0.21,rare,starmie,Pokémon,https://www.tcggo.com/pokemon/151/starmie-121,sv3pt5-121,516684,singles,
2026-08-23T17:19:56+02:00,,456,Hideki Ishikawa,hideki-ishikawa,MEW 123,123,733718,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,70,2623,https://images.tcggo.com/tcggo/storage/2637/scyther-mew-123-151-pokemon.png,https://www.tcggo.com/external/cm/2623,https://www.tcggo.com/external/tcgplayer/2623,Scyther,Scyther 123,0.08,0.06,6104,EUR,[],,,,,,,,,0.03,0.02,0.02,0.05,0.05,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.73,0.15,Uncommon,scyther,Pokémon,https://www.tcggo.com/pokemon/151/scyther-123,sv3pt5-123,516686,singles,
2026-08-23T17:19:56+02:00,,358,LINNE,linne,MEW 131,131,733726,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,110,2624,https://images.tcggo.com/tcggo/storage/2638/lapras-mew-131-151-pokemon.png,https://www.tcggo.com/external/cm/2624,https://www.tcggo.com/external/tcgplayer/2624,Lapras,Lapras 131,0.08,0.11,6730,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.96,0.15,Uncommon,lapras,Pokémon,https://www.tcggo.com/pokemon/151/lapras-131,sv3pt5-131,516694,singles,
2026-08-23T17:19:56+02:00,,524,KIYOTAKA OSHIYAMA,kiyotaka-oshiyama,MEW 132,132,733727,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,60,2625,https://images.tcggo.com/tcggo/storage/2639/ditto-mew-132-151-pokemon.png,https://www.tcggo.com/external/cm/2625,https://www.tcggo.com/external/tcgplayer/2625,Ditto,Ditto 132,0.25,0.29,,EUR,[],,,,,,,,,0.02,0.05,0.05,0.3,0.3,0.02,0.04,0.04,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.62,0.35,rare,ditto,Pokémon,https://www.tcggo.com/pokemon/151/ditto-132,sv3pt5-132,516695,singles,
2026-08-23T17:19:56+02:00,,406,Narumi Sato,narumi-sato,MEW 133,133,733728,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,70,2626,https://images.tcggo.com/tcggo/storage/2640/eevee-mew-133-151-pokemon.png,https://www.tcggo.com/external/cm/2626,https://www.tcggo.com/external/tcgplayer/2626,Eevee,Eevee 133,0.08,0.1,10827,EUR,[],,,,,,,,,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.33,0.18,Common,eevee,Pokémon,https://www.tcggo.com/pokemon/151/eevee-133,sv3pt5-133,516696,singles,
2026-08-23T17:19:56+02:00,,512,kirisAki,kirisaki,MEW 134,134,733729,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,130,2627,https://images.tcggo.com/tcggo/storage/2641/vaporeon-mew-134-151-pokemon.png,https://www.tcggo.com/external/cm/2627,https://www.tcggo.com/external/tcgplayer/2627,Vaporeon,Vaporeon 134,0.31,0.32,4777,EUR,[],,,,,,,,,0.02,0.05,0.1,0.25,0.25,0.02,0.04,0.04,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.83,0.28,rare,vaporeon,Pokémon,https://www.tcggo.com/pokemon/151/vaporeon-134,sv3pt5-134,516697,singles,
2026-08-23T17:19:56+02:00,,379,Sanosuke Sakuma,sanosuke-sakuma,MEW 148,148,733743,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,100,2628,https://images.tcggo.com/tcggo/storage/2642/dragonair-mew-148-151-pokemon.png,https://www.tcggo.com/external/cm/2628,https://www.tcggo.com/external/tcgplayer/2628,Dragonair,Dragonair 148,0.1,0.09,6366,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.91,0.17,Uncommon,dragonair,Pokémon,https://www.tcggo.com/pokemon/151/dragonair-148,sv3pt5-148,516711,singles,
2026-08-23T17:19:56+02:00,,379,Sanosuke Sakuma,sanosuke-sakuma,MEW 149,149,733744,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,180,2629,https://images.tcggo.com/tcggo/storage/2643/dragonite-mew-149-151-pokemon.png,https://www.tcggo.com/external/cm/2629,https://www.tcggo.com/external/tcgplayer/2629,Dragonite,Dragonite 149,0.44,0.46,,EUR,[],,,,,,,,,0.05,0.15,0.18,0.85,0.85,0.05,0.1,0.1,0.03,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.3,0.5,rare,dragonite,Pokémon,https://www.tcggo.com/pokemon/151/dragonite-149,sv3pt5-149,516712,singles,
2026-08-23T17:19:56+02:00,,459,GIDORA,gidora,MEW 156,156,733751,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,0,2630,https://images.tcggo.com/tcggo/storage/2644/bills-transfer-mew-156-151-pokemon.png,https://www.tcggo.com/external/cm/2630,https://www.tcggo.com/external/tcgplayer/2630,Bill's Transfer,Bill's Transfer 156,0.07,0.07,10630,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.51,0.17,Uncommon,bills-transfer,Trainer,https://www.tcggo.com/pokemon/151/bills-transfer-156,sv3pt5-156,516718,singles,
2026-08-23T17:19:56+02:00,,368,Oswaldo KATO,oswaldo-kato,MEW 157,157,733752,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,0,2631,https://images.tcggo.com/tcggo/storage/2645/cycling-road-mew-157-151-pokemon.png,https://www.tcggo.com/external/cm/2631,https://www.tcggo.com/external/tcgplayer/2631,Cycling Road,Cycling Road 157,0.06,0.05,11371,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.53,0.15,Uncommon,cycling-road,Trainer,https://www.tcggo.com/pokemon/151/cycling-road-157,sv3pt5-157,516719,singles,
2026-08-23T17:19:56+02:00,,464,inose yukie,inose-yukie,MEW 162,162,733757,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,0,2632,https://images.tcggo.com/tcggo/storage/2646/grabber-mew-162-151-pokemon.png,https://www.tcggo.com/external/cm/2632,https://www.tcggo.com/external/tcgplayer/2632,Grabber,Grabber 162,0.21,0.16,3235,EUR,[],,,,,,,,,0.03,0.02,0.02,2,2,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.86,0.21,Uncommon,grabber,Trainer,https://www.tcggo.com/pokemon/151/grabber-162,sv3pt5-162,516724,singles,
2026-08-23T17:19:56+02:00,,461,Studio Bora Inc.,studio-bora-inc,MEW 163,163,733758,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,0,2633,https://images.tcggo.com/tcggo/storage/2647/leftovers-mew-163-151-pokemon.png,https://www.tcggo.com/external/cm/2633,https://www.tcggo.com/external/tcgplayer/2633,Leftovers,Leftovers 163,0.06,0.05,10243,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.52,0.15,Uncommon,leftovers,Trainer,https://www.tcggo.com/pokemon/151/leftovers-163,sv3pt5-163,516725,singles,
2026-08-23T17:19:56+02:00,,385,Teeziro,teeziro,MEW 172,172,733767,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,50,2634,https://images.tcggo.com/tcggo/storage/2648/caterpie-mew-172-151-pokemon.png,https://www.tcggo.com/external/cm/2634,https://www.tcggo.com/external/tcgplayer/2634,Caterpie,Caterpie 172,24.03,23.94,340,EUR,,,,,,,45,,45,24,24.95,24.95,29.48,29.48,24,22.99,22.99,11,11,USD,24.97,5,,,17.42,4,21.25,5,,,62.8,1,,,10.09,1,22.43,5,,,,,13.81,5,62.79,5,13.08,5,13.08,5,21.68,5,,,,,,,,,41.33,5,,,,,21.53,5,EUR,16.84,15.68,Illustration Rare,caterpie,Pokémon,https://www.tcggo.com/pokemon/151/caterpie-172,sv3pt5-172,517016,singles,
2026-08-23T17:19:56+02:00,,540,Hiroyuki Yamamoto,hiroyuki-yamamoto,MEW 173,173,733768,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,60,2635,https://images.tcggo.com/tcggo/storage/2649/pikachu-mew-173-151-pokemon.png,https://www.tcggo.com/external/cm/2635,https://www.tcggo.com/external/tcgplayer/2635,Pikachu,Pikachu 173,82.01,79,408,EUR,,,99,137,250,,615,,149,84.95,73,73,109,109,84.95,79.95,79.95,59,59,USD,62.58,5,,,36.74,5,78.08,5,107.99,1,1555.55,5,,,84.75,4,71.78,5,,,30.66,2,49.88,5,156.94,5,37.9,4,60.56,5,78.88,5,37.19,1,,,,,,,170.42,5,,,89.99,1,107.66,5,EUR,74.73,76.92,Illustration Rare,pikachu,Pokémon,https://www.tcggo.com/pokemon/151/pikachu-173,sv3pt5-173,513721,singles,
2026-08-23T17:19:56+02:00,,434,AKIRA EGAWA,akira-egawa,MEW 150,150,733745,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,130,2636,https://images.tcggo.com/tcggo/storage/2650/mewtwo-mew-150-151-pokemon.png,https://www.tcggo.com/external/cm/2636,https://www.tcggo.com/external/tcgplayer/2636,Mewtwo,Mewtwo 150,0.71,0.94,1893,EUR,[],,,,,,,,,0.2,0.15,0.15,1.35,1.35,0.2,0.1,0.1,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,4.04,0.94,rare,mewtwo,Pokémon,https://www.tcggo.com/pokemon/151/mewtwo-150,sv3pt5-150,516713,singles,
2026-08-23T17:19:56+02:00,,453,AYUMI ODASHIMA,ayumi-odashima,MEW 152,152,733747,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,60,2637,https://images.tcggo.com/tcggo/storage/2651/antique-dome-fossil-mew-152-151-pokemon.png,https://www.tcggo.com/external/cm/2637,https://www.tcggo.com/external/tcgplayer/2637,Antique Dome Fossil,Antique Dome Fossil 152,0.08,0.09,5755,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.91,0.16,Common,antique-dome-fossil,Trainer,https://www.tcggo.com/pokemon/151/antique-dome-fossil-152,sv3pt5-152,516714,singles,
2026-08-23T17:19:56+02:00,,453,AYUMI ODASHIMA,ayumi-odashima,MEW 153,153,733748,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,60,2638,https://images.tcggo.com/tcggo/storage/2652/antique-helix-fossil-mew-153-151-pokemon.png,https://www.tcggo.com/external/cm/2638,https://www.tcggo.com/external/tcgplayer/2638,Antique Helix Fossil,Antique Helix Fossil 153,0.09,0.1,5650,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.91,0.17,Common,antique-helix-fossil,Trainer,https://www.tcggo.com/pokemon/151/antique-helix-fossil-153,sv3pt5-153,516715,singles,
2026-08-23T17:19:56+02:00,,517,Ayaka Yoshida,ayaka-yoshida,MEW 159,159,733754,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,0,2639,https://images.tcggo.com/tcggo/storage/2653/energy-sticker-mew-159-151-pokemon.png,https://www.tcggo.com/external/cm/2639,https://www.tcggo.com/external/tcgplayer/2639,Energy Sticker,Energy Sticker 159,0.18,0.14,3344,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.83,0.2,Uncommon,energy-sticker,Trainer,https://www.tcggo.com/pokemon/151/energy-sticker-159,sv3pt5-159,516721,singles,
2026-08-23T17:19:56+02:00,,391,saino misaki,saino-misaki,MEW 160,160,733755,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,0,2640,https://images.tcggo.com/tcggo/storage/2654/erikas-invitation-mew-160-151-pokemon.png,https://www.tcggo.com/external/cm/2640,https://www.tcggo.com/external/tcgplayer/2640,Erika's Invitation,Erika's Invitation 160,0.08,0.09,10690,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.74,0.16,Uncommon,erikas-invitation,Trainer,https://www.tcggo.com/pokemon/151/erikas-invitation-160,sv3pt5-160,516722,singles,
2026-08-23T17:19:56+02:00,,458,Toyste Beach,toyste-beach,MEW 164,164,733759,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,0,2641,https://images.tcggo.com/tcggo/storage/2655/protective-goggles-mew-164-151-pokemon.png,https://www.tcggo.com/external/cm/2641,https://www.tcggo.com/external/tcgplayer/2641,Protective Goggles,Protective Goggles 164,0.15,0.14,3240,EUR,[],,,,,,,,,0.02,0.02,0.02,0.1,0.1,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.55,0.21,Uncommon,protective-goggles,Trainer,https://www.tcggo.com/pokemon/151/protective-goggles-164,sv3pt5-164,516726,singles,
2026-08-23T17:19:56+02:00,,458,Toyste Beach,toyste-beach,MEW 165,165,733760,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,0,2642,https://images.tcggo.com/tcggo/storage/2656/rigid-band-mew-165-151-pokemon.png,https://www.tcggo.com/external/cm/2642,https://www.tcggo.com/external/tcgplayer/2642,Rigid Band,Rigid Band 165,0.07,0.08,9433,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.72,0.18,Uncommon,rigid-band,Trainer,https://www.tcggo.com/pokemon/151/rigid-band-165,sv3pt5-165,516727,singles,
2026-08-23T17:19:56+02:00,,449,miki kudo,miki-kudo,MEW 168,168,733763,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,70,2643,https://images.tcggo.com/tcggo/storage/2657/charmander-mew-168-151-pokemon.png,https://www.tcggo.com/external/cm/2643,https://www.tcggo.com/external/tcgplayer/2643,Charmander,Charmander 168,97.66,96.69,390,EUR,,,,240,2800,,229,,175,80,86,86.99,75,75,80,80,80,75,75,USD,57.94,5,18.99,1,62.58,5,88.42,5,,,125,3,,,90.26,4,58.31,5,22.62,2,89.68,5,35.88,5,448.56,5,71.95,5,66.5,5,95.32,5,54,4,,,,,,,321.47,5,,,95,1,132.25,5,EUR,81.45,112.44,Illustration Rare,charmander,Pokémon,https://www.tcggo.com/pokemon/151/charmander-168,sv3pt5-168,502556,singles,
2026-08-23T17:19:56+02:00,,453,AYUMI ODASHIMA,ayumi-odashima,MEW 154,154,733749,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,60,2644,https://images.tcggo.com/tcggo/storage/2658/antique-old-amber-mew-154-151-pokemon.png,https://www.tcggo.com/external/cm/2644,https://www.tcggo.com/external/tcgplayer/2644,Antique Old Amber,Antique Old Amber 154,0.09,0.1,5645,EUR,[],,,,,,,,,0.02,0.02,0.02,0.05,0.05,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.75,0.17,Common,antique-old-amber,Trainer,https://www.tcggo.com/pokemon/151/antique-old-amber-154,sv3pt5-154,516716,singles,
2026-08-23T17:19:56+02:00,,481,Tomomi Kaneko,tomomi-kaneko,MEW 158,158,733753,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,0,2645,https://images.tcggo.com/tcggo/storage/2659/daisys-help-mew-158-151-pokemon.png,https://www.tcggo.com/external/cm/2645,https://www.tcggo.com/external/tcgplayer/2645,Daisy's Help,Daisy's Help 158,0.07,0.06,10658,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.5,0.13,Uncommon,daisys-help,Trainer,https://www.tcggo.com/pokemon/151/daisys-help-158,sv3pt5-158,516720,singles,
2026-08-23T17:19:56+02:00,,357,Yoriyuki Ikegami,yoriyuki-ikegami,MEW 166,166,733761,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,70,2646,https://images.tcggo.com/tcggo/storage/21358/bulbasaur-mew-166-151.png,https://www.tcggo.com/external/cm/2646,https://www.tcggo.com/external/tcgplayer/2646,Bulbasaur,Bulbasaur 166,72.27,73.81,398,EUR,,,,,350,,391,113,100,66.48,55,65,88.94,88.94,68.99,59.99,59.99,39.99,39.99,USD,51.25,5,,,43.48,3,64.89,5,,,650.13,4,,,60,1,37.15,5,,,17.95,1,17.05,5,81.39,5,62,5,70.76,5,75.19,5,61.36,1,,,,,,,106.15,5,40.91,1,,,81.25,5,EUR,68.01,88.03,Illustration Rare,bulbasaur,Pokémon,https://www.tcggo.com/pokemon/151/bulbasaur-166,sv3pt5-166,516997,singles,
